COMMAND,NR,PWD,TTY,USER,"_raw","_time",apparmor,capability,capname,class,code,comm,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone","denied_mask",dev,eventtype,fsuid,host,index,ino,linecount,msg,name,operation,ouid,path,permissive,pid,profile,punct,"requested_mask",scontext,source,sourcetype,"splunk_server","splunk_server_group",status,tag,"tag::eventtype",tclass,tcontext,timeendpos,timestartpos,type,uid
"/usr/bin/systemctl",,"/home/tgmp","pts/0",root,"Apr 21 10:49:11 10.10.10.12 Apr 21 15:49:13 wazuh-server ossec: {""timestamp"":""2026-04-21T15:49:13.367+0000"",""rule"":{""level"":3,""description"":""Successful sudo to ROOT executed."",""id"":""5402"",""mitre"":{""id"":[""T1548.003""],""tactic"":[""Privilege Escalation"",""Defense Evasion""],""technique"":[""Sudo and Sudo Caching""]},""firedtimes"":1,""mail"":false,""groups"":[""syslog"",""sudo""],""pci_dss"":[""10.2.5"",""10.2.2""],""gpg13"":[""7.6"",""7.8"",""7.13""],""gdpr"":[""IV_32.2""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7"",""AC.6""],""tsc"":[""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""004"",""name"":""ubuntu"",""ip"":""10.10.10.11""},""manager"":{""name"":""wazuh-server""},""id"":""1776786553.58425"",""full_log"":""Apr 21 15:49:09 tgmp-Ubuntu sudo[22922]:     tgmp : TTY=pts/0 ; PWD=/home/tgmp ; USER=root ; COMMAND=/usr/bin/systemctl restart splunk"",""predecoder"":{""program_name"":""sudo"",""timestamp"":""Apr 21 15:49:09"",""hostname"":""tgmp-Ubuntu""},""decoder"":{""parent"":""sudo"",""name"":""sudo"",""ftscomment"":""First time user executed the sudo command""},""data"":{""srcuser"":""tgmp"",""dstuser"":""root"",""tty"":""pts/0"",""pwd"":""/home/tgmp"",""command"":""/usr/bin/systemctl restart splunk""},""location"":""journald""}","2026-04-21T10:49:11.000-0500",,,,,,,10,21,49,april,11,tuesday,2026,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":""____."",",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Apr 21 10:43:29 10.10.10.12 Apr 21 15:43:30 wazuh-server ossec: {""timestamp"":""2026-04-21T15:43:30.944+0000"",""rule"":{""level"":7,""description"":""Listened ports status (netstat) changed (new port opened or closed)."",""id"":""533"",""firedtimes"":2,""mail"":false,""groups"":[""ossec""],""pci_dss"":[""10.2.7"",""10.6.1""],""gpg13"":[""10.1""],""gdpr"":[""IV_35.7.d""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AU.6""],""tsc"":[""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""000"",""name"":""wazuh-server""},""manager"":{""name"":""wazuh-server""},""id"":""1776786210.57328"",""previous_output"":""Previous output:\nossec: output: 'netstat listening ports':\ntcp 0.0.0.0:22 0.0.0.0:* /usr\ntcp6 :::22 :::* /usr\nudp 10.10.10.12:68 0.0.0.0:* 2382/systemd-networ\nudp 127.0.0.1:323 0.0.0.0:* 1875/chronyd\nudp6 ::1:323 :::* 1875/chronyd\ntcp 0.0.0.0:443 0.0.0.0:* 1785/node\ntcp 0.0.0.0:1514 0.0.0.0:* 5042/wazuh-remoted\ntcp 0.0.0.0:1515 0.0.0.0:* 4961/wazuh-authd"",""full_log"":""ossec: output: 'netstat listening ports':\ntcp 0.0.0.0:22 0.0.0.0:* /usr\ntcp6 :::22 :::* /usr\nudp 10.10.10.12:68 0.0.0.0:* 2382/systemd-networ\nudp 127.0.0.1:323 0.0.0.0:* 1875/chronyd\nudp6 ::1:323 :::* 1875/chronyd\ntcp 0.0.0.0:443 0.0.0.0:* 1785/node\ntcp 0.0.0.0:1514 0.0.0.0:* 5042/wazuh-remoted\ntcp 0.0.0.0:1515 0.0.0.0:* 4961/wazuh-authd\ntcp 0.0.0.0:55000 0.0.0.0:* 4910/python3\ntcp6 :::55000 :::* 4910/python3"",""decoder"":{""name"":""ossec""},""previous_log"":""ossec: output: 'netstat listening ports':\ntcp 0.0.0.0:22 0.0.0.0:* /usr\ntcp6 :::22 :::* /usr\nudp 10.10.10.12:68 0.0.0.0:* 2382/systemd-networ\nudp 127.0.0.1:323 0.0.0.0:* 1875/chronyd\nudp6 ::1:323 :::* 1875/chronyd\ntcp 0.0.0.0:443 0.0.0.0:* 1785/node\ntcp 0.0.0.0:1514 0.0.0.0:* 5042/wazuh-remoted\ntcp 0.0.0.0:1515 0.0.0.0:* 4961/wazuh-authd"",""location"":""netstat listening ports""}","2026-04-21T10:43:29.000-0500",,,,,,,10,21,43,april,29,tuesday,2026,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":""___()__",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Apr 21 10:38:07 10.10.10.12 Apr 21 15:38:08 wazuh-server ossec: {""timestamp"":""2026-04-21T15:38:08.484+0000"",""rule"":{""level"":7,""description"":""SCA summary: CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.: Score less than 50% (44)"",""id"":""19004"",""firedtimes"":1,""mail"":false,""groups"":[""sca""],""gdpr"":[""IV_35.7.d""],""pci_dss"":[""2.2""],""nist_800_53"":[""CM.1""],""tsc"":[""CC7.1"",""CC7.2""]},""agent"":{""id"":""000"",""name"":""wazuh-server""},""manager"":{""name"":""wazuh-server""},""id"":""1776785888.55826"",""decoder"":{""name"":""sca""},""data"":{""sca"":{""type"":""summary"",""scan_id"":""1386575667"",""policy"":""CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0."",""description"":""This document provides prescriptive guidance for establishing a secure configuration posture for Amazon Linux 2023 systems running on x86 and x64 platforms. This document was tested against Amazon Linux 2023."",""policy_id"":""cis_amazon_linux_2023"",""passed"":""78"",""failed"":""99"",""invalid"":""6"",""total_checks"":""183"",""score"":""44"",""file"":""cis_amazon_linux_2023.yml""}},""location"":""sca""}","2026-04-21T10:38:07.000-0500",,,,,,,10,21,38,april,7,tuesday,2026,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":""_:_____",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Apr 21 10:37:59 10.10.10.12 Apr 21 15:38:01 wazuh-server ossec: {""timestamp"":""2026-04-21T15:38:01.075+0000"",""rule"":{""level"":3,""description"":""CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0.: Ensure sudo is installed.: Status changed from 'not applicable' to passed"",""id"":""19015"",""firedtimes"":1,""mail"":false,""groups"":[""sca""],""gdpr"":[""IV_35.7.d""],""pci_dss"":[""2.2""],""nist_800_53"":[""CM.1""],""tsc"":[""CC7.1"",""CC7.2""],""cis"":[""5.3.1""],""cis_csc_v8"":[""5.4""],""cis_csc_v7"":[""4.3""],""iso_27001-2013"":[""A.9.2.3""],""nist_sp_800-53"":[""AC-6(2)"",""AC-6(5)""],""soc_2"":[""CC6.1"",""CC6.3""]},""agent"":{""id"":""000"",""name"":""wazuh-server""},""manager"":{""name"":""wazuh-server""},""id"":""1776785881.52198"",""decoder"":{""name"":""sca""},""data"":{""sca"":{""type"":""check"",""scan_id"":""1386575667"",""policy"":""CIS Benchmark for Amazon Linux 2023 Benchmark v1.0.0."",""check"":{""id"":""31153"",""title"":""Ensure sudo is installed."",""description"":""sudo allows a permitted user to execute a command as the superuser or another user, as specified by the security policy. The invoking user's real (not effective) user ID is used to determine the user name with which to query the security policy."",""rationale"":""sudo supports a plug-in architecture for security policies and input/output logging. Third parties can develop and distribute their own policy and I/O logging plug-ins to work seamlessly with the sudo front end. The default security policy is sudoers, which is configured via the file /etc/sudoers and any entries in /etc/sudoers.d. The security policy determines what privileges, if any, a user has to run sudo. The policy may require that users authenticate themselves with a password or another authentication mechanism. If authentication is required, sudo will exit if the user's password is not entered within a configurable time limit. This limit is policy-specific."",""remediation"":""Run the following command to install sudo # dnf install sudo."",""compliance"":{""cis"":""5.3.1"",""cis_csc_v8"":""5.4"",""cis_csc_v7"":""4.3"",""cmmc_v2"":{""0"":""AC.L2-3.1.5,AC.L2-3.1.6,AC.L2-3.1.7,SC.L2-3.13.3""},""iso_27001-2013"":""A.9.2.3"",""nist_sp_800-53"":""AC-6(2),AC-6(5)"",""pci_dss_v3"":{""2"":{""1"":""7.1,7.1.1,7.1.2,7.1.3""}},""soc_2"":""CC6.1,CC6.3""},""command"":[""dnf list installed| grep sudo""],""result"":""passed"",""previous_result"":""not applicable""}}},""location"":""sca""}","2026-04-21T10:37:59.000-0500",,,,,,,10,21,37,april,59,tuesday,2026,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":""_______",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Apr 21 10:37:53 10.10.10.12 Apr 21 15:37:54 wazuh-server ossec: {""timestamp"":""2026-04-21T15:37:54.611+0000"",""rule"":{""level"":3,""description"":""Auditd: SELinux permission check."",""id"":""80730"",""firedtimes"":1,""mail"":false,""groups"":[""audit"",""audit_selinux""],""gdpr"":[""IV_30.1.g"",""IV_35.7.d""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.6""],""pci_dss"":[""10.6.1""],""tsc"":[""CC7.2"",""CC7.3""]},""agent"":{""id"":""000"",""name"":""wazuh-server""},""manager"":{""name"":""wazuh-server""},""id"":""1776785874.51575"",""full_log"":""type=AVC msg=audit(1776785873.550:252): avc:  denied  { write } for  pid=6298 comm=\""passwd\"" path=\""/var/ossec/queue/vd_updater/tmp/contents/1895046-api_file.json\"" dev=\""sda1\"" ino=2951221 scontext=system_u:system_r:passwd_t:s0 tcontext=system_u:object_r:tmp_t:s0 tclass=file permissive=1"",""decoder"":{""name"":""auditd""},""data"":{""audit"":{""type"":""AVC"",""id"":""252"",""pid"":""6298"",""command"":""passwd""}},""location"":""/var/log/audit/audit.log""}","2026-04-21T10:37:53.000-0500",,,,,,"\",10,21,37,april,53,tuesday,2026,local,,"\",,,"10.10.10.12",wazuh,2951221,1,"audit(1776785873.550:252):",,,,"\",1,6298,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":"":___."",",,"system_u:system_r:passwd_t:s0","udp:515",wazuh,"tgmp-Ubuntu",,,,,file,"system_u:object_r:tmp_t:s0",16,0,AVC,
,,,,,"Apr 21 10:37:37 10.10.10.12 Apr 21 15:37:38 wazuh-server ossec: {""timestamp"":""2026-04-21T15:37:38.632+0000"",""rule"":{""level"":3,""description"":""Wazuh server started."",""id"":""502"",""firedtimes"":1,""mail"":false,""groups"":[""ossec""],""pci_dss"":[""10.6.1""],""gpg13"":[""10.1""],""gdpr"":[""IV_35.7.d""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.6""],""tsc"":[""CC7.2"",""CC7.3""]},""agent"":{""id"":""000"",""name"":""wazuh-server""},""manager"":{""name"":""wazuh-server""},""id"":""1776785858.51323"",""full_log"":""ossec: Manager started."",""decoder"":{""name"":""ossec""},""location"":""wazuh-monitord""}","2026-04-21T10:37:37.000-0500",,,,,,,10,21,37,april,37,tuesday,2026,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":""__."",""""",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Apr 21 10:37:33 10.10.10.12 Apr 21 15:37:34 wazuh-server ossec: {""timestamp"":""2026-04-21T15:37:34.577+0000"",""rule"":{""level"":3,""description"":""PAM: Login session closed."",""id"":""5502"",""firedtimes"":1,""mail"":false,""groups"":[""pam"",""syslog""],""pci_dss"":[""10.2.5""],""gpg13"":[""7.8"",""7.9""],""gdpr"":[""IV_32.2""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7""],""tsc"":[""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""000"",""name"":""wazuh-server""},""manager"":{""name"":""wazuh-server""},""id"":""1776785854.50950"",""full_log"":""Apr 21 15:37:33 wazuh-server sudo[4666]: pam_unix(sudo:session): session closed for user root"",""predecoder"":{""program_name"":""sudo"",""timestamp"":""Apr 21 15:37:33"",""hostname"":""wazuh-server""},""decoder"":{""parent"":""pam"",""name"":""pam""},""data"":{""dstuser"":""root""},""location"":""journald""}","2026-04-21T10:37:33.000-0500",,,,,,,10,21,37,april,33,tuesday,2026,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":"":___."",",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Apr 21 10:37:29 10.10.10.12 Apr 21 15:37:30 wazuh-server ossec: {""timestamp"":""2026-04-21T15:37:30.694+0000"",""rule"":{""level"":7,""description"":""Listened ports status (netstat) changed (new port opened or closed)."",""id"":""533"",""firedtimes"":1,""mail"":false,""groups"":[""ossec""],""pci_dss"":[""10.2.7"",""10.6.1""],""gpg13"":[""10.1""],""gdpr"":[""IV_35.7.d""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AU.6""],""tsc"":[""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""000"",""name"":""wazuh-server""},""manager"":{""name"":""wazuh-server""},""id"":""1776785850.49853"",""previous_output"":""Previous output:\nossec: output: 'netstat listening ports':\ntcp 0.0.0.0:22 0.0.0.0:* /usr\ntcp6 :::22 :::* /usr\nudp 10.10.10.12:68 0.0.0.0:* 2382/systemd-networ\nudp 127.0.0.1:323 0.0.0.0:* 1875/chronyd\nudp6 ::1:323 :::* 1875/chronyd\ntcp 0.0.0.0:443 0.0.0.0:* 1785/node\ntcp 0.0.0.0:1514 0.0.0.0:* 2896/wazuh-remoted\ntcp 0.0.0.0:1515 0.0.0.0:* 2786/wazuh-authd\ntcp 0.0.0.0:55000 0.0.0.0:* 2726/python3\ntcp6 :::55000 :::* 2726/python3"",""full_log"":""ossec: output: 'netstat listening ports':\ntcp 0.0.0.0:22 0.0.0.0:* /usr\ntcp6 :::22 :::* /usr\nudp 10.10.10.12:68 0.0.0.0:* 2382/systemd-networ\nudp 127.0.0.1:323 0.0.0.0:* 1875/chronyd\nudp6 ::1:323 :::* 1875/chronyd\ntcp 0.0.0.0:443 0.0.0.0:* 1785/node\ntcp 0.0.0.0:1514 0.0.0.0:* 5042/wazuh-remoted\ntcp 0.0.0.0:1515 0.0.0.0:* 4961/wazuh-authd"",""decoder"":{""name"":""ossec""},""previous_log"":""ossec: output: 'netstat listening ports':\ntcp 0.0.0.0:22 0.0.0.0:* /usr\ntcp6 :::22 :::* /usr\nudp 10.10.10.12:68 0.0.0.0:* 2382/systemd-networ\nudp 127.0.0.1:323 0.0.0.0:* 1875/chronyd\nudp6 ::1:323 :::* 1875/chronyd\ntcp 0.0.0.0:443 0.0.0.0:* 1785/node\ntcp 0.0.0.0:1514 0.0.0.0:* 2896/wazuh-remoted\ntcp 0.0.0.0:1515 0.0.0.0:* 2786/wazuh-authd\ntcp 0.0.0.0:55000 0.0.0.0:* 2726/python3\ntcp6 :::55000 :::* 2726/python3"",""location"":""netstat listening ports""}","2026-04-21T10:37:29.000-0500",,,,,,,10,21,37,april,29,tuesday,2026,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":""___()__",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Apr 21 10:37:06 10.10.10.12 Apr 21 15:37:09 wazuh-server ossec: {""timestamp"":""2026-04-21T15:37:09.087+0000"",""rule"":{""level"":3,""description"":""PAM: Login session opened."",""id"":""5501"",""mitre"":{""id"":[""T1078""],""tactic"":[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""],""technique"":[""Valid Accounts""]},""firedtimes"":4,""mail"":false,""groups"":[""pam"",""syslog"",""authentication_success""],""pci_dss"":[""10.2.5""],""gpg13"":[""7.8"",""7.9""],""gdpr"":[""IV_32.2""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7""],""tsc"":[""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""000"",""name"":""wazuh-server""},""manager"":{""name"":""wazuh-server""},""id"":""1776785829.49409"",""full_log"":""Apr 21 15:37:07 wazuh-server sudo[4666]: pam_unix(sudo:session): session opened for user root(uid=0) by wazuh-user(uid=1000)"",""predecoder"":{""program_name"":""sudo"",""timestamp"":""Apr 21 15:37:07"",""hostname"":""wazuh-server""},""decoder"":{""parent"":""pam"",""name"":""pam""},""data"":{""srcuser"":""wazuh-user"",""dstuser"":""root(uid=0)"",""uid"":""1000""},""location"":""journald""}","2026-04-21T10:37:06.000-0500",,,,,,,10,21,37,april,6,tuesday,2026,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":"":___."",",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,0
"/usr/bin/systemctl",,"/home/wazuh-user",tty1,root,"Apr 21 10:37:06 10.10.10.12 Apr 21 15:37:09 wazuh-server ossec: {""timestamp"":""2026-04-21T15:37:09.083+0000"",""rule"":{""level"":3,""description"":""Successful sudo to ROOT executed."",""id"":""5402"",""mitre"":{""id"":[""T1548.003""],""tactic"":[""Privilege Escalation"",""Defense Evasion""],""technique"":[""Sudo and Sudo Caching""]},""firedtimes"":2,""mail"":false,""groups"":[""syslog"",""sudo""],""pci_dss"":[""10.2.5"",""10.2.2""],""gpg13"":[""7.6"",""7.8"",""7.13""],""gdpr"":[""IV_32.2""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7"",""AC.6""],""tsc"":[""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""000"",""name"":""wazuh-server""},""manager"":{""name"":""wazuh-server""},""id"":""1776785829.48848"",""full_log"":""Apr 21 15:37:07 wazuh-server sudo[4666]: wazuh-user : TTY=tty1 ; PWD=/home/wazuh-user ; USER=root ; COMMAND=/usr/bin/systemctl restart wazuh-manager"",""predecoder"":{""program_name"":""sudo"",""timestamp"":""Apr 21 15:37:07"",""hostname"":""wazuh-server""},""decoder"":{""parent"":""sudo"",""name"":""sudo"",""ftscomment"":""First time user executed the sudo command""},""data"":{""srcuser"":""wazuh-user"",""dstuser"":""root"",""tty"":""tty1"",""pwd"":""/home/wazuh-user"",""command"":""/usr/bin/systemctl restart wazuh-manager""},""location"":""journald""}","2026-04-21T10:37:06.000-0500",,,,,,,10,21,37,april,6,tuesday,2026,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":""____."",",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Apr 21 10:37:02 10.10.10.12 Apr 21 15:37:05 wazuh-server ossec: {""timestamp"":""2026-04-21T15:37:05.086+0000"",""rule"":{""level"":3,""description"":""PAM: Login session closed."",""id"":""5502"",""firedtimes"":1,""mail"":false,""groups"":[""pam"",""syslog""],""pci_dss"":[""10.2.5""],""gpg13"":[""7.8"",""7.9""],""gdpr"":[""IV_32.2""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7""],""tsc"":[""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""000"",""name"":""wazuh-server""},""manager"":{""name"":""wazuh-server""},""id"":""1776785825.48475"",""full_log"":""Apr 21 15:37:03 wazuh-server sudo[4661]: pam_unix(sudo:session): session closed for user root"",""predecoder"":{""program_name"":""sudo"",""timestamp"":""Apr 21 15:37:03"",""hostname"":""wazuh-server""},""decoder"":{""parent"":""pam"",""name"":""pam""},""data"":{""dstuser"":""root""},""location"":""journald""}","2026-04-21T10:37:02.000-0500",,,,,,,10,21,37,april,2,tuesday,2026,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":"":___."",",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Apr 21 10:36:56 10.10.10.12 Apr 21 15:36:59 wazuh-server ossec: {""timestamp"":""2026-04-21T15:36:59.061+0000"",""rule"":{""level"":3,""description"":""PAM: Login session opened."",""id"":""5501"",""mitre"":{""id"":[""T1078""],""tactic"":[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""],""technique"":[""Valid Accounts""]},""firedtimes"":3,""mail"":false,""groups"":[""pam"",""syslog"",""authentication_success""],""pci_dss"":[""10.2.5""],""gpg13"":[""7.8"",""7.9""],""gdpr"":[""IV_32.2""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7""],""tsc"":[""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""000"",""name"":""wazuh-server""},""manager"":{""name"":""wazuh-server""},""id"":""1776785819.48031"",""full_log"":""Apr 21 15:36:58 wazuh-server sudo[4661]: pam_unix(sudo:session): session opened for user root(uid=0) by wazuh-user(uid=1000)"",""predecoder"":{""program_name"":""sudo"",""timestamp"":""Apr 21 15:36:58"",""hostname"":""wazuh-server""},""decoder"":{""parent"":""pam"",""name"":""pam""},""data"":{""srcuser"":""wazuh-user"",""dstuser"":""root(uid=0)"",""uid"":""1000""},""location"":""journald""}","2026-04-21T10:36:56.000-0500",,,,,,,10,21,36,april,56,tuesday,2026,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":"":___."",",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,0
"/usr/bin/systemctl",,"/home/wazuh-user",tty1,root,"Apr 21 10:36:56 10.10.10.12 Apr 21 15:36:59 wazuh-server ossec: {""timestamp"":""2026-04-21T15:36:59.060+0000"",""rule"":{""level"":3,""description"":""Successful sudo to ROOT executed."",""id"":""5402"",""mitre"":{""id"":[""T1548.003""],""tactic"":[""Privilege Escalation"",""Defense Evasion""],""technique"":[""Sudo and Sudo Caching""]},""firedtimes"":1,""mail"":false,""groups"":[""syslog"",""sudo""],""pci_dss"":[""10.2.5"",""10.2.2""],""gpg13"":[""7.6"",""7.8"",""7.13""],""gdpr"":[""IV_32.2""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7"",""AC.6""],""tsc"":[""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""000"",""name"":""wazuh-server""},""manager"":{""name"":""wazuh-server""},""id"":""1776785819.47472"",""full_log"":""Apr 21 15:36:58 wazuh-server sudo[4661]: wazuh-user : TTY=tty1 ; PWD=/home/wazuh-user ; USER=root ; COMMAND=/usr/bin/systemctl status wazuh-manager"",""predecoder"":{""program_name"":""sudo"",""timestamp"":""Apr 21 15:36:58"",""hostname"":""wazuh-server""},""decoder"":{""parent"":""sudo"",""name"":""sudo"",""ftscomment"":""First time user executed the sudo command""},""data"":{""srcuser"":""wazuh-user"",""dstuser"":""root"",""tty"":""tty1"",""pwd"":""/home/wazuh-user"",""command"":""/usr/bin/systemctl status wazuh-manager""},""location"":""journald""}","2026-04-21T10:36:56.000-0500",,,,,,,10,21,36,april,56,tuesday,2026,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":""____."",",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,
,,,,,"Apr 21 10:33:16 10.10.10.12 Apr 21 15:33:17 wazuh-server ossec: {""timestamp"":""2026-04-21T15:33:17.911+0000"",""rule"":{""level"":3,""description"":""Auditd: SELinux permission check."",""id"":""80730"",""firedtimes"":2,""mail"":false,""groups"":[""audit"",""audit_selinux""],""gdpr"":[""IV_30.1.g"",""IV_35.7.d""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.6""],""pci_dss"":[""10.6.1""],""tsc"":[""CC7.2"",""CC7.3""]},""agent"":{""id"":""000"",""name"":""wazuh-server""},""manager"":{""name"":""wazuh-server""},""id"":""1776785597.46864"",""full_log"":""type=AVC msg=audit(1776785597.335:227): avc:  denied  { getattr } for  pid=2486 comm=\""login\"" path=\""/var/lib/update-motd/motd\"" dev=\""sda1\"" ino=34640204 scontext=system_u:system_r:local_login_t:s0-s0:c0.c1023 tcontext=system_u:object_r:var_lib_t:s0 tclass=file permissive=1"",""decoder"":{""name"":""auditd""},""data"":{""audit"":{""type"":""AVC"",""id"":""227"",""pid"":""2486"",""command"":""login""}},""location"":""/var/log/audit/audit.log""}","2026-04-21T10:33:16.000-0500",,,,,,"\",10,21,33,april,16,tuesday,2026,local,,"\",,,"10.10.10.12",wazuh,34640204,1,"audit(1776785597.335:227):",,,,"\",1,2486,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":"":___."",",,"system_u:system_r:local_login_t:s0-s0:c0.c1023","udp:515",wazuh,"tgmp-Ubuntu",,,,,file,"system_u:object_r:var_lib_t:s0",16,0,AVC,
,,,,,"Apr 21 10:33:16 10.10.10.12 Apr 21 15:33:17 wazuh-server ossec: {""timestamp"":""2026-04-21T15:33:17.897+0000"",""rule"":{""level"":3,""description"":""PAM: Login session opened."",""id"":""5501"",""mitre"":{""id"":[""T1078""],""tactic"":[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""],""technique"":[""Valid Accounts""]},""firedtimes"":2,""mail"":false,""groups"":[""pam"",""syslog"",""authentication_success""],""pci_dss"":[""10.2.5""],""gpg13"":[""7.8"",""7.9""],""gdpr"":[""IV_32.2""],""hipaa"":[""164.312.b""],""nist_800_53"":[""AU.14"",""AC.7""],""tsc"":[""CC6.8"",""CC7.2"",""CC7.3""]},""agent"":{""id"":""000"",""name"":""wazuh-server""},""manager"":{""name"":""wazuh-server""},""id"":""1776785597.46405"",""full_log"":""Apr 21 15:33:16 wazuh-server (systemd)[4606]: pam_unix(systemd-user:session): session opened for user wazuh-user(uid=1000) by (uid=0)"",""predecoder"":{""program_name"":""(systemd)"",""timestamp"":""Apr 21 15:33:16"",""hostname"":""wazuh-server""},""decoder"":{""parent"":""pam"",""name"":""pam""},""data"":{""dstuser"":""wazuh-user(uid=1000)"",""uid"":""0""},""location"":""journald""}","2026-04-21T10:33:16.000-0500",,,,,,,10,21,33,april,16,tuesday,2026,local,,,,,"10.10.10.12",wazuh,,1,,,,,,,,,"__::_...___::_-_:_{"""":""--::.+"","""":{"""":,"""":"":___."",",,,"udp:515",wazuh,"tgmp-Ubuntu",,,,,,,16,0,,1000
